Property URL,MLS ID,Listing description,Property type,Number of days on Zillow,Property price (USD),Price was cut,Price cut amount (USD),Price cut date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Broker name,Broker agent,Street address,City,Zip,State,Country
https://www.zillow.com/homedetails/4010-Duccio-River-Way-Katy-TX-77493/161427600_zpid/,,House for sale,Single Family,,464900,No,,,3688,sqft,126.06,6250.86,sqft,5,4,Walzel Properties,,4010 Duccio River Way,Katy,77493,TX,USA
https://www.zillow.com/homedetails/6622-Tiger-Trl-Katy-TX-77493/242105648_zpid/,,House for sale,Single Family,12,479990,No,,,2846,sqft,168.65,9038.7,sqft,4,4,"Natalie Tye, Broker",,6622 Tiger Trl,Katy,77493,TX,USA
https://www.zillow.com/homedetails/1110-Big-River-Run-Ct-Katy-TX-77494/124271250_zpid/,,House for sale,Single Family,1,550000,No,,,3339,sqft,164.72,7792.88,sqft,4,4,RE/MAX Grand,,1110 Big River Run Ct,Katy,77494,TX,USA
https://www.zillow.com/homedetails/4350-Kircher-Park-Ln-Katy-TX-77494/2057201109_zpid/,,New construction,Unknown,4,364990,No,,,2175,sqft,167.81,,,4,3,REALM Real Estate Professional,,4350 Kircher Park Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/28926-Rose-Ln-Katy-TX-77494/2057337579_zpid/,,House for sale,Single Family,6,540000,No,,,2924,sqft,184.68,7501.03,sqft,4,4,Coldwell Banker Realty,,28926 Rose Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/2214-Tonkawa-Trl-Katy-TX-77493/242105623_zpid/,,House for sale,Single Family,,464990,Yes,20000,06/05/2023,2817,sqft,165.07,6455.59,sqft,4,4,"Natalie Tye, Broker",,2214 Tonkawa Trl,Katy,77493,TX,USA
https://www.zillow.com/homedetails/6026-Rivercane-Way-Katy-TX-77493/305341871_zpid/,,House for sale,Single Family,,379900,Yes,5000,06/10/2023,2572,sqft,147.71,6277,sqft,4,3,JLA Realty,,6026 Rivercane Way,Katy,77493,TX,USA
https://www.zillow.com/homedetails/1903-Orchard-Berry-Ln-Katy-TX-77494/245544364_zpid/,,House for sale,Single Family,11,440000,No,,,2148,sqft,204.84,7230.96,sqft,4,3,USA I Asset Group Corp,,1903 Orchard Berry Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/6311-Nectar-Grove-Ct-Katy-TX-77493/242105921_zpid/,,House for sale,Single Family,,499900,Yes,25000,05/22/2023,3154,sqft,158.5,0.25,acres,3,3,Coldwell Banker Realty,,6311 Nectar Grove Ct,Katy,77493,TX,USA
https://www.zillow.com/homedetails/24239-Wild-Bramble-Ln-Katy-TX-77493/2057191244_zpid/,,New construction,Unknown,4,422840,No,,,2336,sqft,181.01,,,4,3,Meritage Homes Realty,,24239 Wild Bramble Ln,Katy,77493,TX,USA
https://www.zillow.com/homedetails/4502-Wheeler-Peak-Way-Katy-TX-77449/123239499_zpid/,,House for sale,Single Family,4,385000,No,,,2796,sqft,137.7,6000,sqft,4,4,R Realty & Property Management,,4502 Wheeler Peak Way,Katy,77449,TX,USA
https://www.zillow.com/homedetails/3011-Winchester-Ranch-Trl-Katy-TX-77493/161375125_zpid/,,New construction,Unknown,,440885,No,,,2719,sqft,162.15,,,4,4,Long Lake LTD,,3011 Winchester Ranch Trl,Katy,77493,TX,USA
https://www.zillow.com/homedetails/30614-Chamomile-Meadow-Trl-Katy-TX-77494/2058005470_zpid/,,New construction,Unknown,55,721900,Yes,17000,05/30/2023,3791,sqft,190.42,8125,sqft,5,5,"Perry Homes Realty, LLC",,30614 Chamomile Meadow Trl,Katy,77494,TX,USA
https://www.zillow.com/homedetails/3130-Winchester-Ranch-Trl-Katy-TX-77493/97667901_zpid/,,House for sale,Single Family,33,325000,No,,,2395,sqft,135.7,5519.05,sqft,4,3,"eXp Realty, LLC",,3130 Winchester Ranch Trl,Katy,77493,TX,USA
https://www.zillow.com/homedetails/22615-Bellwick-Ridge-Ln-Katy-TX-77449/161429004_zpid/,,House for sale,Single Family,4,349900,No,,,2824,sqft,123.9,6407.68,sqft,3,3,"Offerpad Brokerage, LLC",,22615 Bellwick Ridge Ln,Katy,77449,TX,USA
https://www.zillow.com/homedetails/4922-Wilderness-Glen-Ct-Katy-TX-77449/80571178_zpid/,,House for sale,Single Family,19,395000,No,,,4130,sqft,95.64,5776.06,sqft,5,4,Grace Properties,,4922 Wilderness Glen Ct,Katy,77449,TX,USA
https://www.zillow.com/homedetails/3906-Bowie-Bend-Ln-Katy-TX-77494/84746396_zpid/,,House for sale,Single Family,4,589000,No,,,3285,sqft,179.3,9779.22,sqft,4,3,REALM Real Estate Professional,,3906 Bowie Bend Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/6934-Highwind-Bend-Ln-Katy-TX-77449/68426876_zpid/,,House for sale,Single Family,168,242000,No,,,1500,sqft,161.33,5248.98,sqft,3,2,Crown Eagle Realty,,6934 Highwind Bend Ln,Katy,77449,TX,USA
https://www.zillow.com/homedetails/1436-Sundown-Glen-Ln-Katy-TX-77493/2061244754_zpid/,,New construction,Unknown,,349431,No,,,1617,sqft,216.1,,,4,2,Keller Williams Professionals,,1436 Sundown Glen Ln,Katy,77493,TX,USA
https://www.zillow.com/homedetails/1910-Fox-Path-Ct-Katy-TX-77494/72053480_zpid/,,House for sale,Single Family,3,595000,No,,,3051,sqft,195.02,0.33,acres,4,3,FYI Realty-Katy,,1910 Fox Path Ct,Katy,77494,TX,USA
https://www.zillow.com/homedetails/7238-Switchgrass-Ln-Katy-TX-77493/336808821_zpid/,,House for sale,Single Family,5,639900,No,,,3057,sqft,209.32,10619.93,sqft,4,3,C.R.Realty,,7238 Switchgrass Ln,Katy,77493,TX,USA
https://www.zillow.com/homedetails/29815-Foliage-Ln-Katy-TX-77494/251444356_zpid/,,House for sale,Single Family,,310000,Yes,4000,06/09/2023,1561,sqft,198.59,5850.11,sqft,3,2,Keller Williams Premier Realty Katy,,29815 Foliage Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/3027-Cheverny-Dr-Katy-TX-77493/305350630_zpid/,,House for sale,Single Family,180,414900,Yes,10100,01/16/2023,2841,sqft,146.04,5423.22,sqft,4,3,MV Realty Of Texas LLC,,3027 Cheverny Dr,Katy,77493,TX,USA
https://www.zillow.com/homedetails/30714-Green-Acres-Ct-Brookshire-TX-77423/2057578766_zpid/,,New construction,Unknown,,498490,No,,,2649,sqft,188.18,7184,sqft,4,3,Chesmar Homes,,30714 Green Acres Ct,Brookshire,77423,TX,USA
https://www.zillow.com/homedetails/24635-Hampton-Lakes-Dr-Katy-TX-77493/80518194_zpid/,,House for sale,Single Family,,349900,No,,,2150,sqft,162.74,5501.63,sqft,3,3,JPAR-The Sears Group,,24635 Hampton Lakes Dr,Katy,77493,TX,USA
https://www.zillow.com/homedetails/19135-Colony-Grove-Ln-Katy-TX-77449/62589887_zpid/,,House for sale,Single Family,18,319900,No,,,2500,sqft,127.96,4948.42,sqft,4,3,NB Elite Realty,,19135 Colony Grove Ln,Katy,77449,TX,USA
https://www.zillow.com/homedetails/19631-Autumn-Glade-Pl-Katy-TX-77449/52418264_zpid/,,House for sale,Single Family,328,359000,Yes,10000,02/24/2023,2994,sqft,119.91,9498,sqft,4,3,HomeSmart,,19631 Autumn Glade Pl,Katy,77449,TX,USA
https://www.zillow.com/community/katy-manor-preserve/2057164919_zpid/,,New construction,Unknown,,350995,No,,,2130,sqft,164.79,,,3,2,,,"Plan 2130 Modeled Plan, Katy Manor Preserve",Katy,77493,TX,USA
https://www.zillow.com/homedetails/24430-Piney-Harbor-Ln-Katy-TX-77493/305345529_zpid/,,House for sale,Single Family,,424900,Yes,5100,06/07/2023,2657,sqft,159.92,7535.88,sqft,4,3,RE/MAX Fine Properties,,24430 Piney Harbor Ln,Katy,77493,TX,USA
https://www.zillow.com/community/katy-manor-preserve/2057164915_zpid/,,New construction,Unknown,,363995,No,,,2478,sqft,146.89,,,3,3,,,"Plan 2478 Modeled Plan, Katy Manor Preserve",Katy,77493,TX,USA
https://www.zillow.com/homedetails/7330-Lagrange-Poin-Katy-TX-77493/2058164183_zpid/,,New construction,Unknown,,589765,Yes,3000,06/05/2023,2849,sqft,207.01,7425,sqft,4,4,"DFH Realty Texas, LLC",,7330 Lagrange Poin,Katy,77493,TX,USA
https://www.zillow.com/community/katy-manor-preserve/2057164924_zpid/,,New construction,Unknown,,326995,No,,,1631,sqft,200.49,,,3,2,,,"Plan 1631 Plan, Katy Manor Preserve",Katy,77493,TX,USA
https://www.zillow.com/homedetails/5238-Juniper-Terrace-Ln-Katy-TX-77494/72052986_zpid/,,House for sale,Single Family,18,425000,No,,,2326,sqft,182.72,6204,sqft,2,2,Energy Realty,,5238 Juniper Terrace Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/23514-Atwood-Landing-Ln-Katy-TX-77493/251276070_zpid/,,House for sale,Single Family,,510000,Yes,10000,05/29/2023,2677,sqft,190.51,0.31,acres,4,3,White Picket Realty LLC,,23514 Atwood Landing Ln,Katy,77493,TX,USA
https://www.zillow.com/homedetails/23710-Oakdale-Cliff-Ct-Katy-TX-77493/245766769_zpid/,,House for sale,Single Family,25,650000,No,,,3754,sqft,173.15,0.26,acres,4,5,"Compass RE Texas, LLCKaty",,23710 Oakdale Cliff Ct,Katy,77493,TX,USA
https://www.zillow.com/homedetails/19454-Plantation-Cove-Ln-Katy-TX-77449/112161709_zpid/,,House for sale,Single Family,32,275000,No,,,1790,sqft,153.63,5250,sqft,3,2,CMK Real Estate,,19454 Plantation Cove Ln,Katy,77449,TX,USA
https://www.zillow.com/homedetails/26707-Eagle-Park-Ln-Katy-TX-77494/84745454_zpid/,,House for sale,Single Family,6,625000,No,,,3759,sqft,166.27,6899.9,sqft,4,4,Keller Williams Premier Realty Katy,,26707 Eagle Park Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/2314-Karankawa-Trl-Katy-TX-77493/242105176_zpid/,,House for sale,Single Family,,579999,Yes,10000,06/09/2023,2526,sqft,229.61,10680.91,sqft,3,4,Real Properties,,2314 Karankawa Trl,Katy,77493,TX,USA
https://www.zillow.com/community/katy-manor-preserve/2057164918_zpid/,,New construction,Unknown,,384995,No,,,2936,sqft,131.13,,,4,3,,,"Plan 2936 Plan, Katy Manor Preserve",Katy,77493,TX,USA
https://www.zillow.com/homedetails/6930-Goldstrum-Way-Katy-TX-77493/305216727_zpid/,,House for sale,Single Family,,475000,Yes,5000,06/10/2023,2529,sqft,187.82,6891.19,sqft,4,3,Imagine Realty International,,6930 Goldstrum Way,Katy,77493,TX,USA
https://www.zillow.com/homedetails/25715-Madison-Falls-Ln-Katy-TX-77494/84754461_zpid/,,House for sale,Single Family,,875000,No,,,4864,sqft,179.89,9866.34,sqft,5,6,"DLR Properties, Inc.",,25715 Madison Falls Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/29235-Alpine-Garden-Dr-Katy-TX-77494/2057575546_zpid/,,House for sale,Single Family,20,600000,No,,,3404,sqft,176.26,0.29,acres,4,3,Keller Williams Metropolitan,,29235 Alpine Garden Dr,Katy,77494,TX,USA
https://www.zillow.com/homedetails/3903-Giorgio-Pastel-Pl-Katy-TX-77493/338050874_zpid/,,New construction,Unknown,5,294795,No,,,1849,sqft,159.43,4188,sqft,3,3,Legend Home Corporation,,3903 Giorgio Pastel Pl,Katy,77493,TX,USA
https://www.zillow.com/homedetails/24626-Alberti-Sonata-Dr-Katy-TX-77493/251265641_zpid/,,House for sale,Single Family,47,345000,No,,,2449,sqft,140.87,5623.6,sqft,4,3,U Property Management,,24626 Alberti Sonata Dr,Katy,77493,TX,USA
https://www.zillow.com/homedetails/3038-Bugatti-Dr-Katy-TX-77493/305350639_zpid/,,House for sale,Single Family,15,354900,No,,,2111,sqft,168.12,5005.04,sqft,4,3,Stonecraft Realty,,3038 Bugatti Dr,Katy,77493,TX,USA
https://www.zillow.com/homedetails/29034-Jacobs-River-Dr-Katy-TX-77494/176798981_zpid/,,House for sale,Single Family,,289900,Yes,10000,05/18/2023,1465,sqft,197.88,6120.18,sqft,3,2,City Insight Houston,,29034 Jacobs River Dr,Katy,77494,TX,USA
https://www.zillow.com/community/katy-manor-preserve/2057164923_zpid/,,New construction,Unknown,,399995,No,,,3028,sqft,132.1,,,4,3,,,"Plan 3028 Plan, Katy Manor Preserve",Katy,77493,TX,USA
https://www.zillow.com/homedetails/28023-Middlewater-View-Ln-Katy-TX-77494/125710560_zpid/,,House for sale,Single Family,,579000,Yes,20000,05/30/2023,4048,sqft,143.03,9221.65,sqft,4,4,Village Property Advisors,,28023 Middlewater View Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/26415-Longview-Creek-Dr-Katy-TX-77494/80044539_zpid/,,House for sale,Single Family,,375000,Yes,25000,06/05/2023,2177,sqft,172.26,5005.04,sqft,3,3,HomeSmart,,26415 Longview Creek Dr,Katy,77494,TX,USA
https://www.zillow.com/homedetails/5315-Maverick-Point-Ln-Katy-TX-77494/72058757_zpid/,,House for sale,Single Family,19,529000,No,,,3192,sqft,165.73,8029,sqft,4,4,"Stride Real Estate, LLC",,5315 Maverick Point Ln,Katy,77494,TX,USA
https://www.zillow.com/community/katy-manor-preserve/2057164921_zpid/,,New construction,Unknown,,338995,No,,,1836,sqft,184.64,,,3,2,,,"Plan 1836 Plan, Katy Manor Preserve",Katy,77493,TX,USA
https://www.zillow.com/homedetails/19530-Azalea-Valley-Dr-Katy-TX-77449/28340869_zpid/,,House for sale,Single Family,,315000,Yes,6367,06/02/2023,2758,sqft,114.21,6899.9,sqft,4,3,Walzel Properties,,19530 Azalea Valley Dr,Katy,77449,TX,USA
https://www.zillow.com/community/katy-manor-preserve/2057164922_zpid/,,New construction,Unknown,,381995,No,,,2715,sqft,140.7,,,4,3,,,"Plan 2715 Plan, Katy Manor Preserve",Katy,77493,TX,USA
https://www.zillow.com/homedetails/26602-Lantana-Canyon-Dr-Katy-TX-77493/2057542121_zpid/,,House for sale,Single Family,21,300000,No,,,1655,sqft,181.27,9526.57,sqft,3,3,"Sundae Funding, INC",,26602 Lantana Canyon Dr,Katy,77493,TX,USA
https://www.zillow.com/community/katy-manor-preserve/2057164914_zpid/,,New construction,Unknown,,376995,No,,,2590,sqft,145.56,,,4,3,,,"Plan 2590 Plan, Katy Manor Preserve",Katy,77493,TX,USA
https://www.zillow.com/homedetails/21438-Hawthorn-Harvest-Cir-Katy-TX-77449/338059905_zpid/,,House for sale,Single Family,19,289900,No,,,1599,sqft,181.3,6155.03,sqft,3,2,"Taylor Real Estate Group, Inc.",,21438 Hawthorn Harvest Cir,Katy,77449,TX,USA
https://www.zillow.com/homedetails/4018-Meadow-Lilly-Ln-Katy-TX-77449/62604077_zpid/,,House for sale,Single Family,12,399000,No,,,3062,sqft,130.31,8032.46,sqft,4,3,"Compass RE Texas, LLC",,4018 Meadow Lilly Ln,Katy,77449,TX,USA
https://www.zillow.com/homedetails/7019-Cornflower-Ln-Katy-TX-77494/65717747_zpid/,,House for sale,Single Family,21,404900,No,,,2254,sqft,179.64,7753.68,sqft,3,2,Texas Realty,,7019 Cornflower Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/3030-Clancy-Meadows-Dr-Katy-TX-77494/305290690_zpid/,,House for sale,Single Family,,320000,No,,,1685,sqft,189.91,6599.34,sqft,3,2,Styled Real Estate,,3030 Clancy Meadows Dr,Katy,77494,TX,USA
https://www.zillow.com/community/cane-island-65-homesites/2061919204_zpid/,,New construction,Unknown,,592990,No,,,3293,sqft,180.08,,,4,4,,,"Leeward Plan, Cane Island - 65' Homesites",Katy,77493,TX,USA
https://www.zillow.com/homedetails/10122-Springfield-Ridge-Dr-Katy-TX-77494/112157002_zpid/,,House for sale,Single Family,28,900000,No,,,4811,sqft,187.07,10018.8,sqft,5,4,RE/MAX Grand,,10122 Springfield Ridge Dr,Katy,77494,TX,USA
https://www.zillow.com/homedetails/4830-Tuscany-Farm-Dr-Katy-TX-77493/295014406_zpid/,,House for sale,Single Family,11,487000,No,,,3172,sqft,153.53,7954.06,sqft,5,4,REALM Real Estate Professional,,4830 Tuscany Farm Dr,Katy,77493,TX,USA
https://www.zillow.com/community/katy-manor-preserve/2057164916_zpid/,,New construction,Unknown,,329995,No,,,1675,sqft,197.01,,,3,2,,,"Plan 1675 Plan, Katy Manor Preserve",Katy,77493,TX,USA
https://www.zillow.com/homedetails/2919-Zachary-Bend-Ln-Katy-TX-77494/59753675_zpid/,,House for sale,Single Family,,795000,Yes,14900,06/06/2023,3686,sqft,215.68,9130.18,sqft,4,4,Pat Nemec Realty,,2919 Zachary Bend Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/3919-Candle-Gate-Ln-Katy-TX-77494/89623213_zpid/,,House for sale,Single Family,5,550000,No,,,3598,sqft,152.86,6050.48,sqft,5,4,"CB&A, Realtors",,3919 Candle Gate Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/2522-Firecrest-Dr-Katy-TX-77494/65714916_zpid/,,House for sale,Single Family,12,449988,No,,,2891,sqft,155.65,7244.03,sqft,4,2,CENTURY 21 Western Realty,,2522 Firecrest Dr,Katy,77494,TX,USA
https://www.zillow.com/homedetails/24834-Puccini-Pl-Katy-TX-77493/305341442_zpid/,,House for sale,Single Family,,405000,Yes,5000,06/13/2023,2604,sqft,155.53,4948.42,sqft,4,3,Connect Realty,,24834 Puccini Pl,Katy,77493,TX,USA
https://www.zillow.com/homedetails/2305-Blue-Sage-Dr-Katy-TX-77494/2059306977_zpid/,,New construction,Unknown,124,479990,Yes,15000,06/02/2023,2756,sqft,174.16,8254,sqft,4,3,"Gehan Homes Brokerage, LLC",,2305 Blue Sage Dr,Katy,77494,TX,USA
https://www.zillow.com/community/katy-manor-preserve/2057164917_zpid/,,New construction,Unknown,,322995,No,,,1491,sqft,216.63,,,3,2,,,"Plan 1491 Plan, Katy Manor Preserve",Katy,77493,TX,USA
https://www.zillow.com/homedetails/6415-New-World-Dr-Katy-TX-77449/28323332_zpid/,,House for sale,Single Family,46,280000,No,,,1488,sqft,188.17,7200.47,sqft,3,2,RE/MAX Universal,,6415 New World Dr,Katy,77449,TX,USA
https://www.zillow.com/community/katy-manor-preserve/2057164920_zpid/,,New construction,Unknown,,360995,No,,,2314,sqft,156,,,3,2,,,"Plan 2314 Plan, Katy Manor Preserve",Katy,77493,TX,USA
https://www.zillow.com/homedetails/7203-Yarrow-Blossom-Ct-Katy-TX-77493/2057450705_zpid/,,New construction,Unknown,,480054,No,,,2424,sqft,198.04,6361,sqft,4,4,Brookfield Residential,,7203 Yarrow Blossom Ct,Katy,77493,TX,USA
https://www.zillow.com/homedetails/26607-Castiel-Dr-Katy-TX-77493/2057160888_zpid/,,New construction,Unknown,,315000,No,,,2086,sqft,151.01,,,3,2,LennarVillageBldr-JaredTurner,,26607 Castiel Dr,Katy,77493,TX,USA
https://www.zillow.com/homedetails/6807-Andorra-Cove-Cir-Katy-TX-77493/251274566_zpid/,,House for sale,Single Family,,440000,Yes,10000,06/10/2023,2374,sqft,185.34,7771.1,sqft,3,3,"CB&A, Realtors-Katy",,6807 Andorra Cove Cir,Katy,77493,TX,USA
https://www.zillow.com/homedetails/18507-S-Lyford-Dr-Katy-TX-77449/28477732_zpid/,,House for sale,Single Family,48,305000,No,,,2160,sqft,141.2,6281.35,sqft,4,3,Gold Key Realty LLC,,18507 S Lyford Dr,Katy,77449,TX,USA
https://www.zillow.com/homedetails/5134-Isabella-Lilac-Ln-Katy-TX-77449/243981005_zpid/,,House for sale,Single Family,,297000,Yes,14000,05/25/2023,1641,sqft,180.99,5623.6,sqft,3,2,"Opendoor Brokerage, LLC",,5134 Isabella Lilac Ln,Katy,77449,TX,USA
https://www.zillow.com/homedetails/24911-Spring-Ash-Ln-Katy-TX-77494/72052937_zpid/,,House for sale,Single Family,11,365000,No,,,1561,sqft,233.82,5614.88,sqft,2,2,RE/MAX Cinco Ranch,,24911 Spring Ash Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/29355-Mesquite-Meadow-Ln-Katy-TX-77494/2057965361_zpid/,,New construction,Unknown,50,383900,No,,,1593,sqft,240.99,5554,sqft,3,2,"Perry Homes Realty, LLC",,29355 Mesquite Meadow Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/23635-Balzano-Ct-Katy-TX-77493/243982544_zpid/,,House for sale,Single Family,,365000,Yes,10000,05/20/2023,2577,sqft,141.64,6499.15,sqft,4,3,Realty Associates,,23635 Balzano Ct,Katy,77493,TX,USA
https://www.zillow.com/homedetails/2938-Muhley-St-Katy-TX-77493/305216738_zpid/,,House for sale,Single Family,,435000,No,,,2014,sqft,215.99,6351.05,sqft,3,2,"eXp Realty, LLC",,2938 Muhley St,Katy,77493,TX,USA
https://www.zillow.com/homedetails/28959-Yachting-Point-Ln-Katy-TX-77494/2057235168_zpid/,,House for sale,Single Family,6,458000,No,,,2571,sqft,178.14,0.28,acres,4,3,RE/MAX Southwest,,28959 Yachting Point Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/6035-Wesley-Manor-Ct-Katy-TX-77449/243003672_zpid/,,House for sale,Single Family,,256500,Yes,3500,05/05/2023,1520,sqft,168.75,2500.34,sqft,3,3,Walzel Properties,,6035 Wesley Manor Ct,Katy,77449,TX,USA
https://www.zillow.com/homedetails/1706-Dove-Ridge-Dr-Katy-TX-77493/125470412_zpid/,,House for sale,Single Family,,530000,No,,,3156,sqft,167.93,7949.7,sqft,4,4,"eXp Realty, LLC",,1706 Dove Ridge Dr,Katy,77493,TX,USA
https://www.zillow.com/homedetails/5814-Providence-Springs-Trl-Katy-TX-77493/2058047860_zpid/,,House for sale,Single Family,,370000,Yes,8000,06/12/2023,2672,sqft,138.47,6028.7,sqft,4,3,RE/MAX GO,,5814 Providence Springs Trl,Katy,77493,TX,USA
https://www.zillow.com/homedetails/4014-Capel-Cove-Ct-Katy-TX-77494/2057610210_zpid/,,House for sale,Single Family,,300000,Yes,9000,05/31/2023,1499,sqft,200.13,6037.42,sqft,3,2,"eXp Realty, LLC",,4014 Capel Cove Ct,Katy,77494,TX,USA
https://www.zillow.com/homedetails/2910-Pheobe-Trce-Katy-TX-77494/89623881_zpid/,,House for sale,Single Family,,514900,Yes,10100,06/11/2023,3164,sqft,162.74,7893.07,sqft,4,3,10West Properties,,2910 Pheobe Trce,Katy,77494,TX,USA
https://www.zillow.com/community/cane-island-55ft-lots/2061995608_zpid/,,New construction,Unknown,,532990,Yes,20000,01/04/2023,2623,sqft,203.2,,,4,3,,,"Plan 540 Plan, Cane Island: 55ft. lots",Katy,77493,TX,USA
https://www.zillow.com/homedetails/24919-Florina-Ranch-Dr-Katy-TX-77494/89631985_zpid/,,House for sale,Single Family,25,520000,No,,,4187,sqft,124.19,7875,sqft,4,5,"L.G.L International Realty, LLC",,24919 Florina Ranch Dr,Katy,77494,TX,USA
https://www.zillow.com/homedetails/20926-Lansing-Ridge-Ln-Katy-TX-77449/80552803_zpid/,,House for sale,Single Family,,300000,Yes,25000,05/31/2023,2420,sqft,123.97,5170.57,sqft,3,3,360 Realty & Management,,20926 Lansing Ridge Ln,Katy,77449,TX,USA
https://www.zillow.com/homedetails/811-Lake-Grayson-Dr-Katy-TX-77494/59753845_zpid/,,House for sale,Single Family,20,825000,No,,,4323,sqft,190.84,0.44,acres,5,4,Town & Country Locators,,811 Lake Grayson Dr,Katy,77494,TX,USA
https://www.zillow.com/homedetails/4415-Reese-Ravine-Ln-Katy-TX-77493/2066909380_zpid/,,House for sale,Single Family,3,415000,No,,,1700,sqft,244.12,10484.89,sqft,4,2,HomeSmart,,4415 Reese Ravine Ln,Katy,77493,TX,USA
https://www.zillow.com/homedetails/3003-Calvert-Crossing-Ct-Katy-TX-77449/80581523_zpid/,,House for sale,Single Family,13,315000,No,,,1975,sqft,159.49,8829.61,sqft,3,2,Walzel Properties,,3003 Calvert Crossing Ct,Katy,77449,TX,USA
https://www.zillow.com/homedetails/6007-Franz-Ct-Katy-TX-77493/2059985304_zpid/,,House for sale,Single Family,26,2400000,No,,,7581,sqft,316.58,1.74,acres,6,4,"Real Broker, LLC",,6007 Franz Ct,Katy,77493,TX,USA
https://www.zillow.com/homedetails/21302-Audubon-Russet-Rd-Katy-TX-77449/2068559018_zpid/,,House for sale,Single Family,,348500,Yes,1500,06/10/2023,2200,sqft,158.41,5998.21,sqft,4,3,"Compass RE Texas, LLC",,21302 Audubon Russet Rd,Katy,77449,TX,USA
https://www.zillow.com/homedetails/7111-Humble-Ct-Katy-TX-77493/252374588_zpid/,,House for sale,Single Family,,1000000,No,,,4423,sqft,226.09,10550.23,sqft,4,7,"Compass RE Texas, LLCKaty",,7111 Humble Ct,Katy,77493,TX,USA
https://www.zillow.com/homedetails/19235-Canaras-Ct-Katy-TX-77449/89650717_zpid/,,House for sale,Single Family,18,274999,No,,,1528,sqft,179.97,5130,sqft,4,2,J.D. Realty,,19235 Canaras Ct,Katy,77449,TX,USA
https://www.zillow.com/homedetails/7415-Hillside-Arbor-Dr-Katy-TX-77493/2057161058_zpid/,,New construction,Unknown,,340000,No,,,2086,sqft,162.99,,,3,2,LennarVillageBldr-JaredTurner,,7415 Hillside Arbor Dr,Katy,77493,TX,USA
https://www.zillow.com/homedetails/24807-Scarlatti-Cantata-Dr-Katy-TX-77493/251277466_zpid/,,House for sale,Single Family,,315000,No,,,1748,sqft,180.21,4974.55,sqft,3,2,Keller Williams RealtyNortheast,,24807 Scarlatti Cantata Dr,Katy,77493,TX,USA
https://www.zillow.com/homedetails/21106-Diamond-Rock-Ct-Katy-TX-77449/28479203_zpid/,,House for sale,Single Family,39,295000,No,,,1881,sqft,156.83,10615.57,sqft,3,2,RE/MAX Signature,,21106 Diamond Rock Ct,Katy,77449,TX,USA
https://www.zillow.com/homedetails/18846-Sandelford-Dr-Katy-TX-77449/68419269_zpid/,,House for sale,Single Family,226,245000,No,,,1296,sqft,189.04,4199.18,sqft,3,3,REALM Real Estate Professional,,18846 Sandelford Dr,Katy,77449,TX,USA
https://www.zillow.com/homedetails/6618-Tiger-Trl-Katy-TX-77493/242105649_zpid/,,House for sale,Single Family,,450000,No,,,2393,sqft,188.05,7392.13,sqft,4,3,Redfin Corporation,,6618 Tiger Trl,Katy,77493,TX,USA
https://www.zillow.com/homedetails/3064-Indigo-Night-Ln-Katy-TX-77493/336809294_zpid/,,New construction,Unknown,20,429900,No,,,2121,sqft,202.69,,,4,3,"eXp Realty, LLC",,3064 Indigo Night Ln,Katy,77493,TX,USA
https://www.zillow.com/homedetails/5802-Dunsley-Dr-Katy-TX-77449/63349914_zpid/,,House for sale,Single Family,34,385000,No,,,2350,sqft,163.83,8616.17,sqft,4,3,REALM Real Estate Professional,,5802 Dunsley Dr,Katy,77449,TX,USA
https://www.zillow.com/homedetails/2910-Red-Maple-Dr-Katy-TX-77494/89618484_zpid/,,House for sale,Single Family,26,495000,No,,,3122,sqft,158.55,8886.24,sqft,4,3,One Solution Realty,,2910 Red Maple Dr,Katy,77494,TX,USA
https://www.zillow.com/homedetails/6819-Mirabeau-Ln-Katy-TX-77493/2060811938_zpid/,,New construction,Unknown,,950000,Yes,56650,02/10/2023,3553,sqft,267.38,0.33,acres,4,5,Highland Homes Realty,,6819 Mirabeau Ln,Katy,77493,TX,USA
https://www.zillow.com/homedetails/28810-Havenport-Dr-Katy-TX-77494/118398752_zpid/,,House for sale,Single Family,6,649900,No,,,3691,sqft,176.08,7501.03,sqft,5,4,Future Real Estate,,28810 Havenport Dr,Katy,77494,TX,USA
